Study_Hours_per_Week;Preferred_Learning_Style;Online_Courses_Completed;Participation_in_Discussions;Assignment_Completion_Rate (%);Attendance_Rate (%);Use_of_Educational_Tech;Self_Reported_Stress_Level;Time_Spent_on_Social_Media (hours/week);Sleep_Hours_per_Night;Final_Grade
3;1;12;1;95;56;1;1;21;10;0
2;2;18;1;60;77;0;2;25;5;0
2;1;19;1;82;62;1;2;23;5;0
1;3;2;1;76;92;1;1;28;8;1
3;0;11;0;77;88;1;2;26;9;2
1;1;15;0;78;72;0;0;1;8;2
3;1;14;1;91;76;0;0;11;4;0
3;1;17;1;99;93;1;1;5;8;1
3;1;18;1;64;83;1;1;20;7;2
2;1;7;1;53;84;1;0;17;6;1
3;0;5;0;95;86;1;2;4;7;3
3;2;14;1;84;63;1;1;7;6;3
3;1;3;1;57;56;1;1;4;10;3
2;2;2;1;54;84;0;2;23;8;1
1;2;18;0;54;52;1;0;16;6;2
3;3;6;1;67;74;1;0;1;9;0
2;0;3;1;73;71;1;1;16;10;1
1;3;17;0;76;76;1;2;12;10;2
3;1;15;0;64;60;1;1;10;5;3
3;1;12;0;95;69;1;0;12;6;3
2;0;11;1;55;76;1;1;30;5;1
3;1;0;0;73;79;1;0;3;5;0
3;3;12;1;85;85;0;0;5;6;3
3;1;16;1;56;83;1;2;5;6;0
3;1;4;1;51;93;1;1;21;9;1
1;2;18;0;75;50;0;1;8;4;3
2;2;2;1;97;59;1;2;26;10;3
2;0;4;1;75;70;1;1;4;7;2
3;1;11;0;60;87;1;1;11;7;0
1;1;8;1;63;71;1;1;21;7;1
1;2;14;0;86;97;1;2;3;4;3
1;0;20;0;62;77;0;0;29;5;3
2;3;12;1;64;83;1;2;6;7;0
2;3;5;0;83;71;1;1;14;9;0
3;3;10;1;60;70;1;2;14;8;1
3;3;8;1;52;82;1;0;5;7;1
3;2;15;1;55;68;1;0;17;5;1
3;3;15;1;52;75;1;0;14;8;0
3;1;1;0;52;93;1;1;27;6;2
3;1;10;0;50;86;0;2;21;8;2
2;1;5;0;68;86;0;1;1;7;0
3;0;14;1;54;96;1;1;4;7;1
3;0;20;1;59;79;0;0;10;4;2
2;1;8;1;56;77;0;1;6;10;1
1;2;9;1;74;63;1;0;1;5;1
1;2;15;1;89;60;1;2;10;10;3
3;2;10;1;91;51;0;1;6;4;1
2;2;15;1;59;80;0;1;7;7;3
1;2;2;1;75;85;0;1;4;5;1
3;2;20;1;92;94;0;2;2;4;2
1;3;9;0;78;95;0;0;17;6;0
3;1;7;1;82;98;1;0;12;7;3
2;2;9;0;98;96;0;1;21;6;1
3;2;11;1;58;70;1;0;24;7;0
3;1;17;0;52;59;1;1;4;4;0
3;1;5;1;59;62;1;0;3;10;0
2;3;13;1;61;83;0;2;1;6;0
3;3;20;1;69;53;0;2;3;4;0
3;2;0;0;90;71;1;0;7;8;0
1;2;6;0;88;60;1;1;27;9;3
3;2;16;1;77;72;0;0;30;10;3
3;3;6;1;66;70;1;1;17;4;3
2;2;6;1;94;56;1;1;9;8;2
2;0;6;1;93;83;1;0;2;10;2
3;3;8;1;99;57;0;2;10;7;1
2;3;3;0;60;79;0;1;24;7;1
3;3;4;1;60;53;1;0;26;4;3
3;0;3;0;68;79;1;2;5;9;0
1;1;2;1;54;65;0;2;25;8;0
2;0;2;1;86;60;1;1;0;10;0
1;0;12;1;76;81;0;2;4;7;0
1;0;11;1;72;64;0;1;29;5;0
2;0;0;1;57;64;1;2;26;8;0
1;0;16;1;85;77;1;2;29;4;2
2;1;12;0;53;59;0;1;2;4;3
3;1;6;0;97;74;1;0;29;8;3
3;1;18;1;76;81;1;0;28;9;1
2;1;17;1;73;80;0;0;24;4;1
3;0;3;0;72;78;0;1;28;10;0
2;1;2;0;65;82;1;1;3;8;3
3;0;17;0;94;71;1;1;20;6;2
2;3;19;0;68;72;1;0;24;9;3
1;1;0;0;60;66;1;0;26;5;3
2;2;12;1;58;58;1;2;9;10;2
1;1;15;1;52;63;0;2;7;7;1
2;3;11;0;80;81;1;2;21;10;0
1;1;8;0;76;67;1;1;5;8;2
3;2;12;1;78;62;1;1;19;6;1
2;0;4;1;61;51;1;1;4;7;2
3;3;9;1;82;66;1;0;16;10;2
2;3;3;1;90;72;1;2;11;9;3
2;3;9;0;90;78;1;1;4;9;0
1;2;5;1;97;77;1;0;17;6;3
2;3;10;1;88;95;1;2;29;4;1
3;3;15;0;72;53;1;0;23;4;0
1;1;18;0;52;97;0;0;19;7;0
3;2;19;0;60;98;1;1;0;7;3
3;2;5;1;58;78;1;1;2;9;3
1;1;15;1;95;62;0;2;1;9;1
3;1;20;0;88;94;1;1;16;9;2
3;2;13;1;89;73;1;0;22;5;3
1;2;0;1;74;66;0;1;8;9;1
3;0;14;0;87;99;0;2;5;9;1
3;3;7;0;80;67;0;1;10;8;3
3;2;4;0;63;50;1;1;2;6;2
1;1;2;1;88;75;1;2;27;10;3
1;3;4;1;52;63;1;2;29;7;0
2;0;14;0;84;98;0;0;7;9;2
1;2;4;0;74;76;1;1;27;7;3
3;0;18;1;63;52;0;1;0;10;2
2;1;20;1;86;78;0;1;27;10;1
1;0;17;0;55;93;1;1;13;10;0
3;2;16;1;61;65;1;2;0;5;1
2;0;4;0;93;86;1;1;28;7;3
2;0;14;1;69;60;0;1;29;6;0
2;0;18;1;58;90;1;1;30;5;1
3;0;19;0;60;53;1;2;18;6;2
2;0;17;0;89;73;1;1;23;5;0
3;2;12;1;88;93;0;1;12;10;0
2;0;4;1;100;98;0;1;15;8;0
3;0;9;1;65;57;1;1;28;7;2
1;0;9;0;55;76;1;2;3;4;1
3;1;15;1;98;85;1;2;13;10;1
3;3;17;0;78;61;1;2;27;4;0
2;1;3;1;55;84;1;2;7;5;3
1;1;13;0;57;74;0;1;23;5;3
2;1;14;0;84;59;1;1;13;10;1
1;3;16;1;83;66;0;2;16;5;0
2;3;9;1;51;74;1;1;16;9;3
2;2;1;0;53;69;1;0;5;6;1
2;2;19;1;81;70;0;2;27;10;0
3;2;13;1;55;74;1;1;12;7;3
1;0;6;0;55;86;1;1;6;9;3
3;0;1;1;80;66;1;0;27;7;2
2;2;8;1;51;63;0;0;3;10;2
3;3;7;1;75;70;1;0;15;10;1
2;2;18;1;90;50;1;1;8;9;0
1;0;3;1;89;76;1;2;3;9;0
2;2;18;0;60;65;1;1;6;7;3
2;1;3;1;50;94;1;1;21;5;3
2;3;3;0;60;52;0;0;16;5;0
1;1;9;1;79;53;1;1;17;6;0
3;1;20;0;97;100;1;2;29;6;3
2;1;17;1;56;94;1;0;29;4;1
3;0;15;1;76;87;1;1;3;7;1
3;1;12;1;83;89;0;1;16;8;3
1;1;16;1;95;80;1;1;3;4;3
2;3;1;1;95;82;0;2;2;4;1
2;0;5;1;62;79;1;2;21;4;3
2;2;16;0;71;53;1;1;12;5;3
1;1;6;1;82;69;1;1;0;10;1
3;2;18;1;51;70;1;0;27;4;1
3;1;3;0;85;54;1;1;18;9;3
3;2;20;1;70;76;1;1;12;7;3
3;2;8;1;78;92;0;1;3;8;2
1;2;3;0;81;89;1;1;6;8;0
3;2;16;1;100;51;1;2;17;4;0
2;0;1;1;84;52;1;1;22;6;0
1;3;17;0;93;68;1;1;26;4;0
2;3;6;0;71;77;1;1;7;9;0
1;1;16;0;87;54;1;2;7;10;0
3;3;4;0;53;54;1;1;3;9;2
1;2;4;0;96;98;0;1;4;4;2
3;2;6;0;50;55;1;1;2;9;2
3;3;1;1;75;70;1;1;6;10;1
3;3;14;0;55;82;1;1;28;8;1
1;1;13;0;53;99;1;1;14;8;3
2;1;5;1;55;59;0;1;9;7;3
2;3;9;1;82;58;1;1;27;10;1
3;2;18;0;81;98;1;1;9;10;1
2;2;7;1;70;51;1;2;28;6;0
1;2;19;1;93;60;1;2;13;9;2
1;1;10;0;60;90;0;1;15;9;0
2;0;9;0;84;77;1;1;6;10;0
2;0;2;1;97;61;1;1;21;10;2
3;1;6;1;71;81;1;2;11;4;1
2;2;6;1;99;50;0;0;1;6;3
3;2;10;0;70;68;1;1;15;8;2
1;2;16;0;54;75;1;2;27;8;2
2;0;18;1;98;90;1;0;9;7;1
2;1;7;1;87;80;1;0;30;4;0
2;0;15;0;60;86;1;1;14;6;0
3;3;10;0;68;63;1;2;5;5;0
3;3;14;1;87;67;1;1;2;8;2
2;1;14;1;73;74;0;2;7;5;1
2;3;14;0;53;98;0;2;9;6;2
3;1;15;1;55;97;1;1;3;8;2
1;3;14;0;72;58;0;0;21;4;1
1;2;5;0;96;70;1;2;6;6;1
3;3;18;1;80;97;0;2;30;9;0
3;0;17;1;61;65;1;1;7;8;0
2;3;3;0;81;92;1;1;2;7;0
3;3;1;0;66;60;1;2;20;4;0
2;3;3;1;91;53;0;2;20;4;1
3;0;9;1;83;82;1;0;8;10;1
3;1;16;1;98;54;0;2;12;6;2
3;0;10;1;99;85;1;1;27;4;0
2;3;13;0;91;97;1;1;11;6;2
3;0;10;1;51;91;1;1;19;10;2
3;1;20;0;90;71;1;1;16;5;3
2;3;2;1;89;66;0;2;28;6;2
2;0;8;1;69;53;0;2;26;6;0
3;0;12;0;62;78;1;1;19;4;3
3;1;0;0;71;65;0;2;20;7;2
1;3;10;0;71;88;1;2;26;7;3
3;1;4;0;82;91;0;1;9;6;0
2;0;2;0;74;57;0;1;5;5;3
3;2;6;1;57;84;1;1;8;8;2
3;1;13;0;84;92;0;1;0;8;0
3;3;9;1;51;90;1;1;15;9;2
3;3;9;0;96;90;0;0;13;8;2
2;3;11;0;84;80;1;1;26;5;3
3;0;19;0;91;54;1;1;29;9;2
2;1;10;0;89;78;1;0;29;6;0
2;2;19;1;67;62;1;2;29;9;1
3;3;12;1;74;56;1;1;23;8;3
1;2;6;0;84;67;1;1;15;6;1
2;2;9;1;69;87;1;0;27;6;2
3;1;8;1;78;73;1;2;28;8;3
3;1;20;1;95;94;1;1;1;10;3
3;3;2;1;62;50;1;1;10;4;3
3;2;11;0;65;94;0;1;3;7;0
1;1;14;1;94;71;0;2;8;4;1
1;1;3;0;82;83;1;0;14;8;0
3;1;10;1;68;72;1;2;10;7;3
1;2;16;1;50;99;1;1;22;4;0
1;2;0;0;60;96;1;2;2;7;0
2;0;14;1;89;70;0;0;10;5;0
3;0;18;1;56;75;1;1;5;6;0
2;3;17;0;80;59;0;1;7;7;1
2;2;9;1;88;62;0;2;12;10;3
3;3;11;1;93;92;0;0;13;8;0
3;0;5;0;99;57;1;2;25;7;0
3;2;3;1;83;83;1;0;11;9;1
2;3;16;1;81;70;1;1;11;6;0
3;2;19;1;80;80;1;2;8;9;3
2;2;16;1;66;61;1;0;30;9;2
2;3;12;1;80;55;1;1;11;4;3
2;0;10;0;98;87;0;1;7;6;3
3;0;20;1;82;98;0;2;25;6;0
3;2;12;0;82;62;0;1;5;5;0
2;1;19;1;75;93;0;1;5;6;3
2;1;7;0;52;58;0;1;15;8;3
2;1;1;1;52;83;0;1;30;9;1
2;3;9;1;66;99;1;1;15;9;3
3;2;20;1;81;92;1;1;22;8;0
3;0;12;1;91;52;0;0;30;9;1
3;3;0;0;61;76;1;2;3;9;3
1;1;13;1;95;70;1;1;21;5;0
2;2;17;0;72;70;0;1;2;7;2
3;3;13;1;61;80;0;1;20;9;1
3;2;18;1;87;61;1;1;15;5;3
1;2;17;1;100;74;1;0;18;9;3
3;2;20;1;80;100;1;1;24;8;1
3;0;19;0;82;87;1;1;17;8;0
3;2;3;0;90;59;1;2;23;6;1
1;0;3;1;66;91;1;1;30;9;0
3;1;7;0;86;56;0;1;10;5;0
3;3;0;1;100;81;1;0;28;4;2
2;0;0;1;73;80;1;0;3;8;1
3;1;1;1;75;61;0;2;16;9;2
2;2;14;0;73;79;1;1;7;6;3
3;0;12;1;56;94;0;1;28;5;0
2;3;8;0;63;80;0;1;20;10;0
3;0;10;0;55;83;0;1;12;8;3
3;0;8;1;81;59;0;0;24;10;0
2;1;14;1;94;62;1;2;10;4;1
3;0;0;0;69;72;1;2;15;4;1
1;0;13;0;61;82;0;1;11;7;3
3;3;4;0;81;67;0;2;14;8;0
2;0;2;0;85;77;1;1;6;7;2
3;3;20;1;79;97;1;1;19;7;0
2;0;15;1;76;53;1;2;29;8;0
1;1;5;1;88;51;1;1;23;9;0
2;3;0;1;71;100;1;1;7;10;3
3;2;20;0;95;64;1;2;25;4;2
3;3;17;1;73;53;1;2;17;8;1
1;3;1;1;89;91;1;0;9;7;1
3;3;19;0;71;88;1;1;30;10;2
3;2;3;1;84;71;1;2;16;5;0
2;2;0;0;73;66;0;1;8;4;2
2;0;0;0;66;55;1;1;21;6;2
3;3;16;1;91;68;0;1;9;6;0
3;1;1;1;93;72;1;1;16;10;3
3;0;11;1;90;61;1;0;25;4;0
1;0;10;0;81;79;1;2;1;6;2
3;3;10;0;99;52;1;2;7;6;1
2;2;18;0;58;92;0;0;23;7;1
2;2;0;1;72;50;1;1;28;7;3
3;0;19;0;59;84;0;2;24;6;1
2;3;6;1;66;63;1;0;13;7;0
1;2;15;1;74;89;1;2;1;10;2
3;3;6;1;74;78;1;2;29;6;0
2;1;19;1;87;77;1;2;8;7;3
1;1;16;0;100;74;0;1;8;10;2
2;2;19;1;65;70;1;1;26;10;1
2;0;3;1;85;64;1;2;28;5;0
3;2;15;1;93;65;1;1;22;4;1
2;2;9;0;97;71;0;1;6;9;0
3;0;11;1;75;61;1;2;4;10;0
3;2;9;1;66;57;1;1;9;4;0
2;3;5;1;86;91;1;2;25;8;2
3;0;17;0;54;96;1;0;29;5;3
3;1;11;0;65;89;1;2;16;9;2
3;3;0;0;60;84;0;1;10;5;2
1;0;17;1;81;71;1;2;15;4;0
1;1;11;0;87;92;1;0;0;7;0
3;3;5;0;81;77;0;1;7;4;1
3;0;19;1;69;64;1;1;13;5;0
2;1;3;0;90;68;1;1;1;7;1
3;2;1;1;82;88;1;2;30;4;2
2;1;1;1;63;95;1;0;12;6;0
3;2;18;1;60;93;0;2;17;10;1
2;0;2;1;65;69;1;1;6;7;3
3;3;0;1;77;69;1;2;0;6;2
3;3;17;1;93;66;1;1;3;8;0
3;2;4;1;65;95;1;2;29;7;0
1;1;20;0;61;69;1;2;25;10;3
2;2;3;1;85;91;1;0;19;4;0
1;2;0;1;81;72;0;0;16;4;0
3;1;19;1;84;68;0;2;16;7;3
2;0;18;0;98;97;1;0;13;8;0
2;1;2;1;95;77;0;2;18;6;3
2;3;14;0;91;59;1;2;26;7;3
3;2;16;1;95;52;0;2;14;10;1
3;1;11;0;98;74;1;1;0;10;0
2;3;12;1;66;84;1;1;26;5;0
3;3;19;1;68;53;1;2;28;9;1
2;0;10;0;55;68;0;2;8;5;1
1;3;12;0;77;77;1;0;11;10;2
1;0;12;1;91;98;1;1;19;7;3
3;2;8;1;77;52;1;0;30;5;3
2;3;7;0;100;66;1;0;20;4;2
2;3;1;1;86;65;0;2;10;9;2
3;1;12;1;61;70;1;1;29;8;1
1;3;19;0;53;62;1;2;21;4;3
1;0;10;0;98;62;0;2;18;8;2
3;2;10;1;86;93;1;2;24;7;2
1;2;6;0;78;72;1;2;6;10;1
2;2;5;0;58;82;0;0;4;4;0
2;2;10;0;79;62;1;0;28;5;2
2;3;20;0;98;75;1;0;11;9;0
3;3;12;0;53;75;1;0;19;5;1
1;2;5;1;99;51;1;0;25;8;0
3;2;1;1;93;75;0;2;1;10;1
1;1;9;1;98;100;1;0;22;4;3
2;2;16;1;53;85;1;1;23;9;0
1;1;20;1;76;69;1;1;16;5;0
1;1;1;0;92;96;0;1;15;9;0
1;1;10;1;74;85;1;2;18;4;3
2;0;17;0;86;55;1;1;13;4;1
2;2;7;0;67;66;1;1;20;10;2
2;0;20;1;90;100;0;1;12;5;2
3;0;11;1;92;95;1;1;19;8;3
1;2;20;1;59;87;1;0;17;8;1
2;2;9;1;66;91;1;1;3;8;2
2;3;17;1;78;69;1;2;1;4;3
2;2;5;0;58;60;1;0;24;10;3
3;3;10;0;76;91;1;1;9;6;0
2;2;10;0;89;92;1;0;26;4;0
1;2;6;1;77;92;1;1;8;4;3
3;0;12;1;58;66;1;2;9;4;3
3;1;13;1;81;80;0;0;17;4;2
2;3;1;0;94;74;1;0;10;5;1
3;2;3;1;88;94;1;2;26;9;1
2;0;11;0;95;85;0;2;23;7;0
2;0;0;0;88;64;0;1;7;4;0
3;0;15;0;74;75;1;1;29;5;1
3;1;20;1;68;99;1;1;10;10;0
1;1;5;0;69;89;1;1;25;7;3
2;2;20;0;63;62;1;1;14;7;0
1;1;12;1;99;56;1;0;13;9;1
2;2;20;1;81;53;1;1;29;8;2
3;2;3;0;63;82;0;0;25;7;1
1;1;1;1;73;55;1;2;12;8;2
3;2;14;1;62;75;0;2;17;7;0
3;0;14;1;100;69;1;1;0;8;1
3;1;8;1;54;86;1;2;23;9;2
3;1;5;1;82;61;1;2;2;9;3
2;3;19;0;86;67;1;1;28;8;2
3;0;9;1;68;93;1;1;25;9;1
3;2;6;0;77;56;1;1;12;9;3
2;1;18;1;66;75;1;1;30;5;0
3;3;15;0;67;76;1;1;4;8;0
1;3;12;0;89;70;0;2;21;7;0
3;0;13;1;79;72;1;0;28;5;3
1;1;12;0;53;64;1;1;27;10;2
1;3;7;0;72;63;1;2;4;10;1
2;1;14;1;83;59;1;0;9;10;1
3;0;1;1;51;92;1;1;3;8;3
2;0;12;1;55;58;1;1;15;10;2
2;3;8;1;50;78;0;1;16;7;2
3;3;19;1;80;81;1;1;17;6;1
3;3;16;0;88;93;1;1;17;8;1
3;2;10;0;94;66;1;2;2;5;2
1;3;5;1;78;54;1;1;13;8;1
1;2;15;1;93;65;0;2;25;7;0
2;3;8;1;89;86;0;2;10;5;3
3;0;4;1;83;95;0;2;9;9;1
1;2;0;0;64;75;1;1;28;4;1
3;0;10;1;59;61;1;2;30;8;0
2;1;5;1;61;56;1;2;22;4;3
1;0;13;1;71;52;1;1;26;7;1
2;3;17;0;71;79;1;1;11;4;3
3;0;13;0;73;98;1;2;29;4;2
2;3;0;0;56;87;0;1;13;7;3
3;1;20;0;79;58;1;1;18;9;0
2;1;18;0;99;58;1;1;19;9;3
1;3;4;0;80;61;0;2;6;5;1
3;0;10;1;54;97;1;2;11;4;3
2;1;15;0;72;81;0;1;28;10;3
3;3;0;0;92;63;1;2;9;6;2
2;0;13;0;61;72;0;1;20;6;1
2;0;13;1;62;99;0;0;27;9;2
3;0;14;1;81;64;0;1;29;9;3
3;2;16;1;51;87;1;1;20;7;2
2;2;11;0;64;91;1;2;0;10;0
3;0;15;1;75;70;1;2;1;5;3
3;1;10;1;77;86;1;0;5;7;1
3;0;13;1;74;76;1;1;27;5;0
3;1;4;1;74;60;1;1;29;9;2
1;1;7;1;97;60;1;0;1;5;0
3;3;5;0;66;87;1;2;0;5;2
2;3;11;1;83;62;1;0;23;7;1
2;0;10;1;76;86;1;2;28;9;2
3;2;8;1;96;69;0;1;14;4;3
1;3;10;1;91;67;1;2;18;5;3
1;3;16;1;51;89;0;1;22;5;0
2;1;8;1;51;50;1;1;0;6;1
1;2;14;0;67;54;1;1;11;4;1
3;2;17;1;68;92;1;1;14;8;2
1;0;2;1;66;82;1;0;7;6;0
2;1;4;1;74;74;1;2;21;4;2
3;3;1;0;95;94;0;0;13;6;3
2;2;19;1;50;100;1;2;24;10;0
2;3;0;0;55;52;1;1;2;9;1
2;0;1;1;66;53;0;1;9;9;0
1;3;1;0;73;93;1;1;22;8;3
3;2;1;1;76;53;1;1;24;7;1
3;2;12;0;66;79;1;1;23;5;3
3;0;9;0;54;77;1;0;25;4;2
3;1;9;0;58;95;1;2;26;4;3
3;1;7;0;65;85;0;1;11;5;1
1;3;6;1;73;89;0;0;27;4;3
1;1;3;0;71;76;1;2;17;5;2
3;3;2;0;99;55;0;2;8;6;0
3;2;0;0;86;59;0;1;11;7;2
2;2;13;0;78;78;0;2;16;4;2
3;1;6;0;82;53;0;1;16;4;3
1;2;14;1;92;79;1;1;23;6;1
3;2;6;1;68;84;0;0;15;8;3
3;3;8;0;71;67;1;0;30;5;3
1;1;5;1;67;75;0;1;11;9;2
1;2;11;1;95;68;0;1;7;10;3
3;2;4;1;96;82;0;2;24;7;2
1;0;10;1;62;50;1;2;2;5;2
1;3;2;1;56;50;1;0;20;8;2
2;2;1;0;96;89;1;1;0;10;2
3;1;19;1;100;97;1;1;11;6;3
3;1;7;0;59;98;1;2;21;6;0
3;0;6;1;92;74;1;0;29;5;2
2;1;14;0;78;59;1;1;17;8;2
3;0;3;0;88;88;1;1;13;6;0
2;3;12;1;59;93;1;1;22;7;1
2;0;17;0;75;52;1;1;0;7;0
3;2;20;1;51;67;1;1;30;8;1
1;3;19;1;81;75;1;1;23;7;1
2;3;1;0;98;64;1;1;4;4;0
1;3;15;0;57;59;1;0;9;4;0
3;3;1;1;93;57;1;1;18;6;2
3;1;20;1;80;90;0;0;14;10;0
1;3;19;1;50;50;0;1;5;6;1
3;3;13;0;66;55;1;2;13;6;1
2;3;11;0;79;97;1;1;26;5;0
1;3;12;1;68;61;1;1;24;5;3
3;3;20;1;52;59;1;1;5;8;0
2;1;12;1;96;64;1;1;29;6;2
2;1;18;1;89;87;1;2;14;6;0
2;1;2;1;91;53;1;2;20;5;2
1;0;18;0;68;70;1;0;25;8;3
3;3;0;1;76;69;1;2;4;4;0
2;1;5;1;79;74;1;1;7;7;0
3;1;20;1;71;94;1;0;7;7;3
3;2;12;1;77;83;1;1;18;7;1
3;3;11;1;55;58;0;2;28;7;2
3;0;8;1;94;87;1;1;13;4;2
1;2;6;0;51;96;0;0;15;7;0
3;1;18;1;92;59;1;0;28;4;2
3;2;5;0;67;65;1;2;14;6;3
3;3;8;1;50;87;0;1;10;9;2
1;2;6;1;65;79;1;0;3;7;3
1;3;12;1;79;79;1;1;27;8;0
1;1;6;1;70;95;1;1;13;10;3
2;1;16;1;80;95;1;2;13;9;3
2;0;5;0;95;97;0;0;22;8;0
2;0;3;0;62;95;0;0;24;8;1
3;3;15;1;86;93;1;1;3;5;1
2;3;1;0;85;53;0;1;24;4;0
3;2;12;1;93;54;1;2;5;4;2
2;1;12;0;71;50;0;1;11;9;3
2;3;10;1;99;52;0;1;11;5;0
3;1;11;1;81;51;0;1;25;9;0
3;0;14;0;94;82;1;1;24;10;3
3;3;17;0;84;76;1;2;16;5;2
2;3;13;0;61;78;1;1;10;10;1
3;1;15;1;63;86;1;0;29;10;2
1;0;12;1;99;67;1;1;12;6;2
3;1;9;1;51;78;0;2;14;4;1
1;1;0;1;92;97;1;1;30;10;2
3;0;4;0;92;89;0;2;13;4;3
1;1;14;1;63;57;0;1;30;4;0
3;2;4;1;55;54;1;1;26;9;0
3;3;13;0;98;66;1;1;25;9;0
2;2;15;1;97;70;1;0;15;8;1
1;0;6;1;90;68;0;1;24;5;1
3;2;12;1;68;74;1;1;16;7;2
2;0;12;0;86;62;1;1;29;8;2
1;0;17;0;98;60;1;1;5;7;0
3;2;3;1;76;50;1;2;1;4;3
3;3;5;0;84;94;1;2;23;6;0
3;2;14;0;60;92;1;1;25;8;2
2;3;7;1;69;69;1;1;20;8;1
2;2;0;1;93;75;0;0;30;10;1
2;1;12;0;55;57;0;1;12;8;1
1;1;12;1;69;94;0;2;12;5;2
3;1;9;0;69;77;1;1;11;7;0
3;3;2;0;75;71;1;2;0;4;0
3;3;2;1;50;52;1;1;8;8;1
2;3;5;1;52;55;1;2;8;5;2
3;0;18;0;54;78;0;2;15;10;1
3;2;19;1;68;50;1;1;6;7;0
3;2;5;1;94;88;1;1;22;10;0
2;1;7;0;72;86;0;0;26;7;1
3;1;14;0;74;72;0;1;14;5;2
3;2;9;1;78;83;1;1;12;7;1
2;1;2;0;70;52;1;2;6;10;3
3;0;16;0;72;89;1;1;0;9;2
3;2;4;1;60;94;1;1;6;7;0
3;0;16;1;80;95;1;2;24;9;2
3;2;8;0;87;96;1;1;10;6;3
1;0;8;0;56;97;1;2;22;9;3
1;0;19;1;56;92;1;2;26;8;3
2;2;20;0;53;99;1;0;1;5;2
3;2;19;1;69;57;1;0;13;5;0
2;2;15;0;70;56;1;0;24;10;2
2;1;2;1;59;57;0;0;9;4;3
3;3;14;0;93;77;0;1;14;8;2
3;1;7;0;56;76;1;1;9;9;1
3;1;9;0;80;63;1;1;5;5;0
3;3;1;1;94;71;1;1;25;9;0
1;3;15;1;72;54;1;0;10;7;0
1;2;12;1;82;92;0;1;11;4;3
2;2;0;1;84;68;1;1;8;6;0
1;1;15;1;100;89;1;1;6;5;1
2;2;5;1;51;70;1;1;6;5;0
3;3;8;0;54;92;1;1;5;9;3
3;1;15;0;55;91;1;1;17;6;3
2;2;11;1;64;50;0;0;19;10;1
3;2;13;1;93;86;0;0;8;4;0
2;0;5;0;50;83;1;2;30;4;0
3;2;19;1;99;85;1;2;14;5;1
2;0;12;1;60;71;1;1;19;9;0
2;1;4;0;85;89;1;1;7;9;0
1;3;5;0;68;100;1;1;6;9;1
2;1;8;0;69;89;1;0;18;6;0
3;3;6;1;67;78;1;2;5;5;1
3;0;20;0;99;98;0;0;20;7;3
2;2;5;1;68;82;0;2;17;9;0
3;2;9;1;94;51;1;1;8;9;2
2;0;6;1;69;94;1;1;17;9;2
3;2;20;1;91;100;1;2;2;10;2
2;1;19;1;62;87;0;0;16;6;3
1;1;3;0;74;98;1;1;0;7;2
2;2;17;1;92;90;1;1;23;4;3
3;3;13;1;56;65;1;1;28;9;1
2;0;8;1;70;92;1;2;19;7;2
1;1;6;1;65;62;1;1;2;10;1
3;2;0;1;97;85;1;1;6;7;0
2;1;9;1;60;62;0;0;22;6;3
3;3;15;1;93;86;1;0;27;8;1
3;2;9;1;68;92;1;2;19;6;1
2;2;8;0;58;73;1;0;6;10;0
3;0;0;1;78;56;1;1;14;7;3
2;2;5;1;100;85;1;2;14;9;2
3;2;12;1;67;62;1;1;28;9;2
2;1;10;1;94;55;1;1;1;4;1
1;0;6;1;58;98;1;1;10;6;1
1;3;12;1;56;87;1;0;10;6;0
1;3;17;0;85;78;1;1;30;4;1
2;2;14;0;86;50;1;1;21;6;0
2;0;16;1;88;77;1;1;11;5;2
1;0;20;1;69;63;1;1;2;10;2
3;0;1;1;89;76;0;1;14;7;2
1;3;3;0;73;65;1;2;4;4;0
1;3;12;1;93;81;1;1;17;7;2
2;2;2;0;57;52;1;0;17;7;3
3;1;6;1;93;57;1;2;7;4;3
1;0;2;0;71;83;1;1;1;5;2
2;3;16;1;56;92;1;1;13;5;3
3;0;12;0;89;82;1;2;28;6;1
2;2;14;1;78;71;1;0;5;8;2
3;0;7;1;94;62;1;2;9;9;2
1;1;10;1;100;97;1;2;30;10;3
3;1;8;1;72;85;0;1;27;5;1
2;1;16;0;96;97;1;2;27;4;1
3;2;20;1;50;80;1;1;6;8;0
2;2;2;1;65;83;0;1;11;7;3
3;1;5;1;73;81;1;2;1;9;1
2;1;18;1;95;79;1;1;20;10;2
2;2;11;1;83;77;1;2;28;6;0
1;1;20;1;55;75;1;2;28;4;3
3;0;0;1;67;64;0;2;10;8;2
3;3;11;1;75;100;1;2;13;9;1
1;0;19;1;94;75;1;2;0;5;1
2;0;13;0;82;66;0;1;24;7;1
2;0;9;0;64;64;0;1;17;5;1
2;1;2;1;79;59;1;0;3;5;0
3;2;4;1;60;59;1;1;23;9;2
2;0;2;0;67;69;0;1;26;10;3
3;0;17;0;91;62;1;2;25;9;1
1;3;10;1;76;93;0;1;1;5;2
2;0;16;1;82;99;1;1;29;8;1
3;2;19;1;80;92;1;2;4;10;2
3;0;5;1;73;85;1;2;20;10;2
2;1;15;1;87;86;0;2;22;6;2
1;2;17;1;85;63;0;2;22;8;2
3;1;15;1;83;58;1;1;3;8;0
2;3;20;1;80;64;1;2;29;9;2
3;0;14;1;88;60;0;0;11;9;1
2;2;15;1;66;65;0;0;10;6;2
